,Drug,Gene,Symbol,coef,Method,Dataset
301,Sorafenib,ENSG00000102897,LYRM1,-0.0007838347644545915,Lasso,BeatAML
302,Sorafenib,ENSG00000105298,CACTIN,-0.0012345213413980731,Lasso,BeatAML
303,Sorafenib,ENSG00000107796,ACTA2,-0.057654830028505646,Lasso,BeatAML
304,Sorafenib,ENSG00000108578,BLMH,-0.08005413700927681,Lasso,BeatAML
305,Sorafenib,ENSG00000109861,CTSC,-0.01769492702716124,Lasso,BeatAML
306,Sorafenib,ENSG00000110274,CEP164,-0.006166228911293844,Lasso,BeatAML
307,Sorafenib,ENSG00000112799,LY86,-0.006878236236153941,Lasso,BeatAML
308,Sorafenib,ENSG00000115993,TRAK2,-0.06492320804758757,Lasso,BeatAML
309,Sorafenib,ENSG00000118242,MREG,0.07259209712592703,Lasso,BeatAML
310,Sorafenib,ENSG00000119314,PTBP3,-0.05061730617683727,Lasso,BeatAML
311,Sorafenib,ENSG00000128641,MYO1B,-0.06779075491270924,Lasso,BeatAML
312,Sorafenib,ENSG00000132329,RAMP1,0.007958495094906653,Lasso,BeatAML
313,Sorafenib,ENSG00000136273,HUS1,-0.009909788788694227,Lasso,BeatAML
314,Sorafenib,ENSG00000136999,NOV,-0.006520449153184458,Lasso,BeatAML
315,Sorafenib,ENSG00000143889,HNRNPLL,0.0358035081075873,Lasso,BeatAML
316,Sorafenib,ENSG00000145730,PAM,0.0216991421328945,Lasso,BeatAML
317,Sorafenib,ENSG00000152207,CYSLTR2,-0.04384473202089879,Lasso,BeatAML
318,Sorafenib,ENSG00000152580,IGSF10,-0.03348114691777926,Lasso,BeatAML
319,Sorafenib,ENSG00000155846,PPARGC1B,-0.008133771044023422,Lasso,BeatAML
320,Sorafenib,ENSG00000155966,AFF2,0.023189796140937653,Lasso,BeatAML
321,Sorafenib,ENSG00000156414,TDRD9,0.007070630333378307,Lasso,BeatAML
322,Sorafenib,ENSG00000158106,RHPN1,-0.002536810128019306,Lasso,BeatAML
323,Sorafenib,ENSG00000165646,SLC18A2,0.004437845548685693,Lasso,BeatAML
324,Sorafenib,ENSG00000168118,RAB4A,-0.01666362541139944,Lasso,BeatAML
325,Sorafenib,ENSG00000174547,MRPL11,-0.017055037865207328,Lasso,BeatAML
326,Sorafenib,ENSG00000174944,P2RY14,-0.033253704407121706,Lasso,BeatAML
327,Sorafenib,ENSG00000177406,RP11-218M22.1,0.033528324703647014,Lasso,BeatAML
328,Sorafenib,ENSG00000180592,SKIDA1,-0.010050504861563841,Lasso,BeatAML
329,Sorafenib,ENSG00000182389,CACNB4,-0.0019703197292114736,Lasso,BeatAML
330,Sorafenib,ENSG00000183019,C19orf59,0.08740410466698839,Lasso,BeatAML
331,Sorafenib,ENSG00000184428,TOP1MT,-0.03037140094124794,Lasso,BeatAML
332,Sorafenib,ENSG00000189350,FAM179A,-0.020530259450779607,Lasso,BeatAML
333,Sorafenib,ENSG00000197948,FCHSD1,-0.01698432563965467,Lasso,BeatAML
334,Sorafenib,ENSG00000198804,MT-CO1,-0.06176426293419441,Lasso,BeatAML
335,Sorafenib,ENSG00000204161,C10orf128,-0.04101750992161027,Lasso,BeatAML
336,Sorafenib,ENSG00000213585,VDAC1,-0.006162088036919099,Lasso,BeatAML
337,Sorafenib,ENSG00000215241,RP11-266K4.9,-0.0012346783987378916,Lasso,BeatAML
338,Sorafenib,ENSG00000221926,TRIM16,-0.004147673620245667,Lasso,BeatAML
339,Sorafenib,ENSG00000224914,LINC00863,0.003480397939346207,Lasso,BeatAML
340,Sorafenib,ENSG00000238083,LRRC37A2,-0.0411723248924253,Lasso,BeatAML
341,Sorafenib,ENSG00000257702,LBX2-AS1,0.0167717778563449,Lasso,BeatAML
342,Sorafenib,ENSG00000257790,RP11-1136G11.6,-0.05505325010172303,Lasso,BeatAML
343,Sorafenib,ENSG00000259330,LINC00984,0.01013847545180878,Lasso,BeatAML
344,Sorafenib,Sorafenib_RSS,Sorafenib_RSS,133.62867174793087,Lasso,BeatAML
345,Sorafenib,Sorafenib_intercept,Sorafenib_intercept,0.017577461297997365,Lasso,BeatAML
346,Neratinib (HKI-272),ENSG00000002726,AOC1,0.006410424268107882,Lasso,BeatAML
347,Neratinib (HKI-272),ENSG00000099995,SF3A1,-0.006952903364855645,Lasso,BeatAML
348,Neratinib (HKI-272),ENSG00000102575,ACP5,0.004164582368389151,Lasso,BeatAML
349,Neratinib (HKI-272),ENSG00000105983,LMBR1,0.01044621000370752,Lasso,BeatAML
350,Neratinib (HKI-272),ENSG00000106123,EPHB6,0.009387081276812134,Lasso,BeatAML
351,Neratinib (HKI-272),ENSG00000114520,SNX4,0.007566472490479296,Lasso,BeatAML
352,Neratinib (HKI-272),ENSG00000123066,MED13L,0.0020782785059400488,Lasso,BeatAML
353,Neratinib (HKI-272),ENSG00000124097,HMGB1P1,-0.015174139933270353,Lasso,BeatAML
354,Neratinib (HKI-272),ENSG00000126005,MMP24-AS1,0.00047791509808887685,Lasso,BeatAML
355,Neratinib (HKI-272),ENSG00000127528,KLF2,0.01831942027863306,Lasso,BeatAML
356,Neratinib (HKI-272),ENSG00000127947,PTPN12,0.012121172165523397,Lasso,BeatAML
357,Neratinib (HKI-272),ENSG00000129538,RNASE1,0.012599943017555942,Lasso,BeatAML
358,Neratinib (HKI-272),ENSG00000135845,PIGC,0.0010744528054663642,Lasso,BeatAML
359,Neratinib (HKI-272),ENSG00000143390,RFX5,-0.004036410141908968,Lasso,BeatAML
360,Neratinib (HKI-272),ENSG00000156976,EIF4A2,-0.05399198853983565,Lasso,BeatAML
361,Neratinib (HKI-272),ENSG00000158301,GPRASP2,0.009907749123758811,Lasso,BeatAML
362,Neratinib (HKI-272),ENSG00000161040,FBXL13,-0.02959434117147952,Lasso,BeatAML
363,Neratinib (HKI-272),ENSG00000162882,HAAO,-0.0032097826630286016,Lasso,BeatAML
364,Neratinib (HKI-272),ENSG00000163462,TRIM46,-0.03403127088286131,Lasso,BeatAML
365,Neratinib (HKI-272),ENSG00000166068,SPRED1,0.03780302130469291,Lasso,BeatAML
366,Neratinib (HKI-272),ENSG00000166435,XRRA1,-0.02371945536240008,Lasso,BeatAML
367,Neratinib (HKI-272),ENSG00000166575,TMEM135,-0.015825203131522865,Lasso,BeatAML
368,Neratinib (HKI-272),ENSG00000170430,MGMT,0.014622421584058291,Lasso,BeatAML
369,Neratinib (HKI-272),ENSG00000171316,CHD7,0.007795515713706985,Lasso,BeatAML
370,Neratinib (HKI-272),ENSG00000174370,C11orf45,-0.011583175767349378,Lasso,BeatAML
371,Neratinib (HKI-272),ENSG00000175591,P2RY2,0.035491958399298244,Lasso,BeatAML
372,Neratinib (HKI-272),ENSG00000176531,PHLDB3,-0.021894381018720183,Lasso,BeatAML
373,Neratinib (HKI-272),ENSG00000181192,DHTKD1,-0.05233949152918311,Lasso,BeatAML
374,Neratinib (HKI-272),ENSG00000196628,TCF4,-0.0236695633223558,Lasso,BeatAML
375,Neratinib (HKI-272),ENSG00000197599,CCDC154,-0.008843460628151795,Lasso,BeatAML
376,Neratinib (HKI-272),ENSG00000198208,RPS6KL1,0.01013804177298503,Lasso,BeatAML
377,Neratinib (HKI-272),ENSG00000199753,SNORD104,0.01821175198867582,Lasso,BeatAML
378,Neratinib (HKI-272),ENSG00000204161,C10orf128,-0.0050057808098050134,Lasso,BeatAML
379,Neratinib (HKI-272),ENSG00000205726,ITSN1,0.02081319660313904,Lasso,BeatAML
380,Neratinib (HKI-272),ENSG00000207650,MIR570,0.018957920459558228,Lasso,BeatAML
381,Neratinib (HKI-272),ENSG00000210196,MT-TP,-0.019639645347921997,Lasso,BeatAML
382,Neratinib (HKI-272),ENSG00000215571,GRK6P1,0.030334324122791263,Lasso,BeatAML
383,Neratinib (HKI-272),ENSG00000224114,RP11-343H5.4,0.059085253877392566,Lasso,BeatAML
384,Neratinib (HKI-272),ENSG00000224796,RPL32P1,-0.01444864152836878,Lasso,BeatAML
385,Neratinib (HKI-272),ENSG00000224820,BTF3P4,0.03198639719021061,Lasso,BeatAML
386,Neratinib (HKI-272),ENSG00000225490,RP4-610C12.3,-0.024986909575209368,Lasso,BeatAML
387,Neratinib (HKI-272),ENSG00000234883,MIR155HG,-0.06415368552161611,Lasso,BeatAML
388,Neratinib (HKI-272),ENSG00000237248,LINC00987,-0.037279288126577895,Lasso,BeatAML
389,Neratinib (HKI-272),ENSG00000238085,RP11-435F13.2,0.01023681698698547,Lasso,BeatAML
390,Neratinib (HKI-272),ENSG00000246982,RP1-179N16.6,-0.03311018143105909,Lasso,BeatAML
391,Neratinib (HKI-272),ENSG00000248925,CTD-2083E4.6,-0.004474765437648306,Lasso,BeatAML
392,Neratinib (HKI-272),ENSG00000259479,CTD-2008A1.2,-0.006438676726594677,Lasso,BeatAML
393,Neratinib (HKI-272),ENSG00000259657,PIGHP1,0.03993628761709669,Lasso,BeatAML
394,Neratinib (HKI-272),ENSG00000260306,RP11-645C24.5,0.003940161784023443,Lasso,BeatAML
395,Neratinib (HKI-272),ENSG00000268049,CTD-2619J13.9,0.019664374747260276,Lasso,BeatAML
396,Neratinib (HKI-272),ENSG00000269386,RAB11B-AS1,0.005586444179513865,Lasso,BeatAML
397,Neratinib (HKI-272),ENSG00000270605,RP5-1092A3.4,-0.023596307798811268,Lasso,BeatAML
398,Neratinib (HKI-272),ENSG00000272060,RNA18S5,0.057477039557331557,Lasso,BeatAML
399,Neratinib (HKI-272),Neratinib (HKI-272)_RSS,Neratinib (HKI-272)_RSS,192.3969921379964,Lasso,BeatAML
400,Neratinib (HKI-272),Neratinib (HKI-272)_intercept,Neratinib (HKI-272)_intercept,-0.0032623157581659072,Lasso,BeatAML
401,BI-2536,ENSG00000011021,CLCN6,-0.0038738989760358617,Lasso,BeatAML
402,BI-2536,ENSG00000021574,SPAST,0.09173657431089839,Lasso,BeatAML
403,BI-2536,ENSG00000057019,DCBLD2,0.06495181900992919,Lasso,BeatAML
404,BI-2536,ENSG00000095739,BAMBI,0.013938299201174469,Lasso,BeatAML
405,BI-2536,ENSG00000100058,CRYBB2P1,0.001864912108860787,Lasso,BeatAML
406,BI-2536,ENSG00000100092,SH3BP1,0.0367021242309785,Lasso,BeatAML
407,BI-2536,ENSG00000113758,DBN1,0.01258837146778267,Lasso,BeatAML
408,BI-2536,ENSG00000116191,RALGPS2,0.00024960439579669956,Lasso,BeatAML
409,BI-2536,ENSG00000123552,USP45,0.062242728856787166,Lasso,BeatAML
410,BI-2536,ENSG00000136938,ANP32B,-0.0193139511308314,Lasso,BeatAML
411,BI-2536,ENSG00000138448,ITGAV,0.12894548375698067,Lasso,BeatAML
412,BI-2536,ENSG00000147180,ZNF711,0.04572815440648364,Lasso,BeatAML
413,BI-2536,ENSG00000151748,SAV1,0.0293717929675664,Lasso,BeatAML
414,BI-2536,ENSG00000152726,FAM21B,0.058538328912924646,Lasso,BeatAML
415,BI-2536,ENSG00000152784,PRDM8,-0.04006079858459936,Lasso,BeatAML
416,BI-2536,ENSG00000157778,PSMG3,0.03924150141245062,Lasso,BeatAML
417,BI-2536,ENSG00000158301,GPRASP2,0.019574200518028675,Lasso,BeatAML
418,BI-2536,ENSG00000161677,JOSD2,-0.03854762682621029,Lasso,BeatAML
419,BI-2536,ENSG00000162378,ZYG11B,0.012999372438274514,Lasso,BeatAML
420,BI-2536,ENSG00000169398,PTK2,-0.006919995398280669,Lasso,BeatAML
421,BI-2536,ENSG00000170345,FOS,-0.038628187373556805,Lasso,BeatAML
422,BI-2536,ENSG00000176401,EID2B,0.016152027887341398,Lasso,BeatAML
423,BI-2536,ENSG00000179031,LL0XNC01-131B10.2,-0.02710954099121149,Lasso,BeatAML
424,BI-2536,ENSG00000179409,GEMIN4,0.058579376088784434,Lasso,BeatAML
425,BI-2536,ENSG00000179909,ZNF154,-0.09140884452933844,Lasso,BeatAML
426,BI-2536,ENSG00000182718,ANXA2,-0.02800453148529649,Lasso,BeatAML
427,BI-2536,ENSG00000183474,GTF2H2C,0.0063394620496760035,Lasso,BeatAML
428,BI-2536,ENSG00000183722,LHFP,0.03905275274731423,Lasso,BeatAML
429,BI-2536,ENSG00000186049,KRT73,0.02857133936012539,Lasso,BeatAML
430,BI-2536,ENSG00000188004,C1orf204,0.021147820369726893,Lasso,BeatAML
431,BI-2536,ENSG00000197701,ZNF595,-0.03576958840354686,Lasso,BeatAML
432,BI-2536,ENSG00000198561,CTNND1,0.06025458234565036,Lasso,BeatAML
433,BI-2536,ENSG00000199377,RNU5F-1,-0.004124140309801285,Lasso,BeatAML
434,BI-2536,ENSG00000199568,RNU5A-1,-0.009454839820846645,Lasso,BeatAML
435,BI-2536,ENSG00000203883,SOX18,0.008663359961764424,Lasso,BeatAML
436,BI-2536,ENSG00000207501,RNVU1-14,-0.014221725426973357,Lasso,BeatAML
437,BI-2536,ENSG00000212456,RNVU1-13,-0.03808227868867084,Lasso,BeatAML
438,BI-2536,ENSG00000217275,RP1-34B20.4,-0.014767780226364609,Lasso,BeatAML
439,BI-2536,ENSG00000223547,ZNF844,0.052448629486673955,Lasso,BeatAML
440,BI-2536,ENSG00000227403,AC009299.3,0.02957610801015845,Lasso,BeatAML
441,BI-2536,ENSG00000232713,AC010733.5,-0.05848779831354443,Lasso,BeatAML
442,BI-2536,ENSG00000235217,TSPY26P,0.02110030881494656,Lasso,BeatAML
443,BI-2536,ENSG00000239830,RPS4XP22,-0.030652506774787525,Lasso,BeatAML
444,BI-2536,ENSG00000243789,JMJD7,0.026936615687297744,Lasso,BeatAML
445,BI-2536,ENSG00000247626,MARS2,0.08546555162264965,Lasso,BeatAML
446,BI-2536,ENSG00000251661,RP11-326C3.11,0.02863390554911179,Lasso,BeatAML
447,BI-2536,ENSG00000253144,RP11-281O15.7,-0.011020945357484777,Lasso,BeatAML
448,BI-2536,ENSG00000253326,RP11-261C10.7,0.0548314795347626,Lasso,BeatAML
449,BI-2536,ENSG00000256006,AC084117.3,-0.00239410058556466,Lasso,BeatAML
450,BI-2536,ENSG00000257742,RP11-350F4.2,0.006159217428860261,Lasso,BeatAML
451,BI-2536,ENSG00000259959,RP11-121C2.2,0.00834033664031961,Lasso,BeatAML
452,BI-2536,ENSG00000264098,CTD-2350C19.1,0.10492686867585839,Lasso,BeatAML
453,BI-2536,ENSG00000267336,RP11-773H22.2,-0.07111473706604979,Lasso,BeatAML
454,BI-2536,ENSG00000267379,CTC-548K16.5,0.09911507434801249,Lasso,BeatAML
455,BI-2536,ENSG00000267809,NDUFV2P1,-0.05356848342375656,Lasso,BeatAML
456,BI-2536,ENSG00000271871,AC005740.6,0.0394935563548389,Lasso,BeatAML
457,BI-2536,BI-2536_RSS,BI-2536_RSS,28.186817366070745,Lasso,BeatAML
458,BI-2536,BI-2536_intercept,BI-2536_intercept,0.06352823862917617,Lasso,BeatAML
459,BMS-345541,ENSG00000046651,OFD1,-0.03564312693397189,Lasso,BeatAML
460,BMS-345541,ENSG00000081985,IL12RB2,0.01488707502166579,Lasso,BeatAML
461,BMS-345541,ENSG00000104325,DECR1,-0.019869199010957784,Lasso,BeatAML
462,BMS-345541,ENSG00000111850,SMIM8,0.020166813077382464,Lasso,BeatAML
463,BMS-345541,ENSG00000112695,COX7A2,-0.0019321193121086362,Lasso,BeatAML
464,BMS-345541,ENSG00000124098,FAM210B,0.039870047893000145,Lasso,BeatAML
465,BMS-345541,ENSG00000126882,FAM78A,0.016410762688049314,Lasso,BeatAML
466,BMS-345541,ENSG00000130702,LAMA5,-0.004769137889454161,Lasso,BeatAML
467,BMS-345541,ENSG00000143390,RFX5,-0.07012099423910823,Lasso,BeatAML
468,BMS-345541,ENSG00000149531,FRG1B,-0.02584312319406262,Lasso,BeatAML
469,BMS-345541,ENSG00000151176,PLBD2,0.011309731324537572,Lasso,BeatAML
470,BMS-345541,ENSG00000152404,CWF19L2,0.01135053936664927,Lasso,BeatAML
471,BMS-345541,ENSG00000152760,TCTEX1D1,0.03679708030200942,Lasso,BeatAML
472,BMS-345541,ENSG00000160199,PKNOX1,0.006271239125618734,Lasso,BeatAML
473,BMS-345541,ENSG00000166575,TMEM135,-0.0011639587238819176,Lasso,BeatAML
474,BMS-345541,ENSG00000177613,CSTF2T,0.016031396644786394,Lasso,BeatAML
475,BMS-345541,ENSG00000182636,NDN,0.02330155137397169,Lasso,BeatAML
476,BMS-345541,ENSG00000196867,ZFP28,0.012997504270245047,Lasso,BeatAML
477,BMS-345541,ENSG00000197121,PGAP1,0.0072837409791244164,Lasso,BeatAML
478,BMS-345541,ENSG00000198763,MT-ND2,0.015250025504281475,Lasso,BeatAML
479,BMS-345541,ENSG00000198888,MT-ND1,0.0411292073517568,Lasso,BeatAML
480,BMS-345541,ENSG00000203883,SOX18,0.010547560225210287,Lasso,BeatAML
481,BMS-345541,ENSG00000210144,MT-TY,0.004478908940076783,Lasso,BeatAML
482,BMS-345541,ENSG00000210151,MT-TS1,0.018877766902304242,Lasso,BeatAML
483,BMS-345541,ENSG00000224043,CCNT2-AS1,0.01296471497462271,Lasso,BeatAML
484,BMS-345541,ENSG00000225558,UBE2D3P2,-0.006687282150125547,Lasso,BeatAML
485,BMS-345541,ENSG00000227682,ATP5A1P2,-0.06933744748913896,Lasso,BeatAML
486,BMS-345541,ENSG00000227968,AC004014.4,-0.07843352459162707,Lasso,BeatAML
487,BMS-345541,ENSG00000236534,H3F3BP1,0.004296973630199683,Lasso,BeatAML
488,BMS-345541,ENSG00000239830,RPS4XP22,0.00869378016492667,Lasso,BeatAML
489,BMS-345541,ENSG00000240671,IGKV1-8,0.05363275458467888,Lasso,BeatAML
490,BMS-345541,ENSG00000243279,PRAF2,0.03364097770841808,Lasso,BeatAML
491,BMS-345541,ENSG00000247077,PGAM5,-0.009276767925045403,Lasso,BeatAML
492,BMS-345541,ENSG00000248697,TOX4P1,0.012540363807325228,Lasso,BeatAML
493,BMS-345541,ENSG00000250312,ZNF718,-0.04898071784402365,Lasso,BeatAML
494,BMS-345541,ENSG00000255760,RP11-428G5.5,0.01839274368039085,Lasso,BeatAML
495,BMS-345541,ENSG00000256771,ZNF253,-0.01343900966544316,Lasso,BeatAML
496,BMS-345541,ENSG00000257489,RP11-175P13.3,-0.016552421767485878,Lasso,BeatAML
497,BMS-345541,ENSG00000258922,CTD-2313J17.1,-0.002750310999600765,Lasso,BeatAML
498,BMS-345541,ENSG00000259004,RP11-8L8.2,0.006018050830739548,Lasso,BeatAML
499,BMS-345541,ENSG00000259984,RP11-335G20.7,0.006177144425603702,Lasso,BeatAML
500,BMS-345541,ENSG00000260160,CTC-471J1.2,0.03099953109357415,Lasso,BeatAML
501,BMS-345541,ENSG00000260306,RP11-645C24.5,0.007480251075011051,Lasso,BeatAML
502,BMS-345541,ENSG00000265185,SNORD3B-1,-0.0372062872392725,Lasso,BeatAML
503,BMS-345541,ENSG00000266373,RP11-710M11.1,0.004522361422810937,Lasso,BeatAML
504,BMS-345541,ENSG00000267249,RP11-973H7.3,0.012971540716314272,Lasso,BeatAML
505,BMS-345541,ENSG00000268568,AC007228.9,0.04413259689655494,Lasso,BeatAML
506,BMS-345541,ENSG00000269430,LRRC3DN,0.01774566076225248,Lasso,BeatAML
507,BMS-345541,ENSG00000269676,MUC8,-0.03639161380322775,Lasso,BeatAML
508,BMS-345541,ENSG00000272060,RNA18S5,0.006449195725657963,Lasso,BeatAML
509,BMS-345541,BMS-345541_RSS,BMS-345541_RSS,205.42519260185526,Lasso,BeatAML
510,BMS-345541,BMS-345541_intercept,BMS-345541_intercept,0.026590004940651644,Lasso,BeatAML
511,Linifanib (ABT-869),ENSG00000007341,ST7L,0.05743578698270264,Lasso,BeatAML
512,Linifanib (ABT-869),ENSG00000049656,CLPTM1L,0.0067630541049997946,Lasso,BeatAML
513,Linifanib (ABT-869),ENSG00000049759,NEDD4L,0.016106686480117455,Lasso,BeatAML
514,Linifanib (ABT-869),ENSG00000062194,GPBP1,0.008543416751132446,Lasso,BeatAML
515,Linifanib (ABT-869),ENSG00000065833,ME1,-0.0034900650812610292,Lasso,BeatAML
516,Linifanib (ABT-869),ENSG00000082701,GSK3B,0.022311469318932756,Lasso,BeatAML
517,Linifanib (ABT-869),ENSG00000085832,EPS15,-0.031230282304398792,Lasso,BeatAML
518,Linifanib (ABT-869),ENSG00000092199,HNRNPC,-0.04865913067230672,Lasso,BeatAML
519,Linifanib (ABT-869),ENSG00000100336,APOL4,-0.003228183786718128,Lasso,BeatAML
520,Linifanib (ABT-869),ENSG00000105974,CAV1,0.025826372244770437,Lasso,BeatAML
521,Linifanib (ABT-869),ENSG00000106066,CPVL,-0.02206627194544088,Lasso,BeatAML
522,Linifanib (ABT-869),ENSG00000107796,ACTA2,-0.011583605890654996,Lasso,BeatAML
523,Linifanib (ABT-869),ENSG00000108106,UBE2S,0.004392451622043164,Lasso,BeatAML
524,Linifanib (ABT-869),ENSG00000114013,CD86,-0.18767923361947,Lasso,BeatAML
525,Linifanib (ABT-869),ENSG00000119314,PTBP3,-0.01757058286619239,Lasso,BeatAML
526,Linifanib (ABT-869),ENSG00000120699,EXOSC8,0.0019567631133075875,Lasso,BeatAML
527,Linifanib (ABT-869),ENSG00000131378,RFTN1,-0.013199985969623452,Lasso,BeatAML
528,Linifanib (ABT-869),ENSG00000132470,ITGB4,0.005171964103133689,Lasso,BeatAML
529,Linifanib (ABT-869),ENSG00000134460,IL2RA,-0.03409846836149563,Lasso,BeatAML
530,Linifanib (ABT-869),ENSG00000136830,FAM129B,-0.05381660080544093,Lasso,BeatAML
531,Linifanib (ABT-869),ENSG00000138385,SSB,-0.020039709472397516,Lasso,BeatAML
532,Linifanib (ABT-869),ENSG00000140471,LINS,-0.011841181063593052,Lasso,BeatAML
533,Linifanib (ABT-869),ENSG00000144567,FAM134A,0.011934832103767492,Lasso,BeatAML
534,Linifanib (ABT-869),ENSG00000147044,CASK,0.016150810317926208,Lasso,BeatAML
535,Linifanib (ABT-869),ENSG00000147324,MFHAS1,-0.004021070177731158,Lasso,BeatAML
536,Linifanib (ABT-869),ENSG00000150760,DOCK1,-0.02471323980971374,Lasso,BeatAML
537,Linifanib (ABT-869),ENSG00000151718,WWC2,0.05510263488111289,Lasso,BeatAML
538,Linifanib (ABT-869),ENSG00000152580,IGSF10,-0.012282682699852141,Lasso,BeatAML
539,Linifanib (ABT-869),ENSG00000152684,PELO,0.022300549956411075,Lasso,BeatAML
540,Linifanib (ABT-869),ENSG00000158552,ZFAND2B,0.023451411494943758,Lasso,BeatAML
541,Linifanib (ABT-869),ENSG00000165338,HECTD2,0.028201243399592683,Lasso,BeatAML
542,Linifanib (ABT-869),ENSG00000170322,NFRKB,0.01471289690297124,Lasso,BeatAML
543,Linifanib (ABT-869),ENSG00000171033,PKIA,0.0013863980527402742,Lasso,BeatAML
544,Linifanib (ABT-869),ENSG00000171045,TSNARE1,0.011488171144878094,Lasso,BeatAML
545,Linifanib (ABT-869),ENSG00000173163,COMMD1,-0.020282533453569628,Lasso,BeatAML
546,Linifanib (ABT-869),ENSG00000174837,EMR1,-0.014189904758133882,Lasso,BeatAML
547,Linifanib (ABT-869),ENSG00000178053,MLF1,0.018842390674493115,Lasso,BeatAML
548,Linifanib (ABT-869),ENSG00000180543,TSPYL5,0.013117981299813118,Lasso,BeatAML
549,Linifanib (ABT-869),ENSG00000184009,ACTG1,-0.016219185188313747,Lasso,BeatAML
550,Linifanib (ABT-869),ENSG00000184752,NDUFA12,-0.04468723794774353,Lasso,BeatAML
551,Linifanib (ABT-869),ENSG00000196562,SULF2,-0.0059089699689872065,Lasso,BeatAML
552,Linifanib (ABT-869),ENSG00000197183,C20orf112,4.767866504566876e-05,Lasso,BeatAML
553,Linifanib (ABT-869),ENSG00000198763,MT-ND2,-0.056014724389709815,Lasso,BeatAML
554,Linifanib (ABT-869),ENSG00000204248,COL11A2,0.01112052438404662,Lasso,BeatAML
555,Linifanib (ABT-869),ENSG00000207205,RNVU1-15,0.022100548399666773,Lasso,BeatAML
556,Linifanib (ABT-869),ENSG00000211688,TRGJP2,-0.04618230607891678,Lasso,BeatAML
557,Linifanib (ABT-869),ENSG00000215006,CHCHD2P2,-0.03481644906444694,Lasso,BeatAML
558,Linifanib (ABT-869),ENSG00000224914,LINC00863,0.013660254385050218,Lasso,BeatAML
559,Linifanib (ABT-869),ENSG00000225355,ARL6IP1P2,0.007259363296852913,Lasso,BeatAML
560,Linifanib (ABT-869),ENSG00000227329,RP11-258C19.4,0.020419476284232446,Lasso,BeatAML
561,Linifanib (ABT-869),ENSG00000229758,DYNLT3P2,0.04152631838631452,Lasso,BeatAML
562,Linifanib (ABT-869),ENSG00000233297,RASA4DP,0.007653577966885915,Lasso,BeatAML
563,Linifanib (ABT-869),ENSG00000233984,RPSAP14,0.05434879998745844,Lasso,BeatAML
564,Linifanib (ABT-869),ENSG00000244733,RP11-506M13.3,0.023200026670896608,Lasso,BeatAML
565,Linifanib (ABT-869),ENSG00000249456,RP11-298J20.4,0.0007857726457529572,Lasso,BeatAML
566,Linifanib (ABT-869),ENSG00000251161,RP11-540O11.1,0.00381428903895884,Lasso,BeatAML
567,Linifanib (ABT-869),ENSG00000253785,CTC-308K20.3,-0.013855223721911641,Lasso,BeatAML
568,Linifanib (ABT-869),ENSG00000265298,RP13-104F24.3,0.015569021596579339,Lasso,BeatAML
569,Linifanib (ABT-869),Linifanib (ABT-869)_RSS,Linifanib (ABT-869)_RSS,151.16836888742895,Lasso,BeatAML
570,Linifanib (ABT-869),Linifanib (ABT-869)_intercept,Linifanib (ABT-869)_intercept,0.006295288172259462,Lasso,BeatAML
571,Pazopanib (GW786034),ENSG00000000971,CFH,-0.002299254852268987,Lasso,BeatAML
572,Pazopanib (GW786034),ENSG00000006831,ADIPOR2,0.04333298469272264,Lasso,BeatAML
573,Pazopanib (GW786034),ENSG00000042980,ADAM28,-0.0813354698931453,Lasso,BeatAML
574,Pazopanib (GW786034),ENSG00000067829,IDH3G,-0.02248316195314977,Lasso,BeatAML
575,Pazopanib (GW786034),ENSG00000100336,APOL4,-0.037767962447559145,Lasso,BeatAML
576,Pazopanib (GW786034),ENSG00000104728,ARHGEF10,0.014537451425113115,Lasso,BeatAML
577,Pazopanib (GW786034),ENSG00000111817,DSE,-0.013427032453721682,Lasso,BeatAML
578,Pazopanib (GW786034),ENSG00000112658,SRF,0.017400138524337902,Lasso,BeatAML
579,Pazopanib (GW786034),ENSG00000113719,ERGIC1,-0.02887673217216229,Lasso,BeatAML
580,Pazopanib (GW786034),ENSG00000115107,STEAP3,-0.04930745764952035,Lasso,BeatAML
581,Pazopanib (GW786034),ENSG00000115685,PPP1R7,-0.023647274862343796,Lasso,BeatAML
582,Pazopanib (GW786034),ENSG00000115993,TRAK2,-0.005910633265616709,Lasso,BeatAML
583,Pazopanib (GW786034),ENSG00000118785,SPP1,0.01512254780445992,Lasso,BeatAML
584,Pazopanib (GW786034),ENSG00000128594,LRRC4,0.016940023794237022,Lasso,BeatAML
585,Pazopanib (GW786034),ENSG00000129824,RPS4Y1,-0.03788077609003346,Lasso,BeatAML
586,Pazopanib (GW786034),ENSG00000130202,PVRL2,0.039443348797523335,Lasso,BeatAML
